9.40754,0.0001,0.502837,1.97667,4.55281e-07,147916,28.3702,1494.53,1.09568
9.40754,0.000207724,0.5059,1.97668,4.91781e-07,148998,28.4324,1494.53,1.09746
9.40754,0.000322469,0.50917,1.97668,5.25361e-07,150166,28.4992,1494.53,1.09937
9.40754,0.000443605,0.512631,1.97669,5.56343e-07,151414,28.5702,1494.53,1.10139
9.40754,0.000570571,0.516268,1.97669,5.85014e-07,152736,28.645,1494.53,1.1035
9.40754,0.000702863,0.520068,1.9767,6.11628e-07,154127,28.7232,1494.53,1.10571
9.40754,0.000840032,0.524019,1.97671,6.36412e-07,155582,28.8044,1494.53,1.10799
9.40754,0.000981677,0.528111,1.97671,6.59568e-07,157096,28.8884,1494.53,1.11034
9.40754,0.00112744,0.532334,1.97672,6.81276e-07,158665,28.9749,1494.53,1.11274
9.40754,0.00127699,0.536681,1.97673,7.01697e-07,160287,29.0636,1494.53,1.11519
9.40754,0.00143006,0.541143,1.97673,7.20974e-07,161958,29.1543,1494.53,1.11769
9.40754,0.00158638,0.545715,1.97674,7.39236e-07,163675,29.2468,1494.53,1.12023
9.40754,0.00174573,0.550391,1.97675,7.56599e-07,165437,29.341,1494.53,1.1228
9.40754,0.0019079,0.555164,1.97675,7.73165e-07,167240,29.4368,1494.53,1.1254
9.40754,0.00207272,0.560032,1.97676,7.89026e-07,169083,29.5338,1494.53,1.12802
9.40754,0.00224001,0.564989,1.97677,8.04266e-07,170965,29.6321,1494.53,1.13065
9.40754,0.00240965,0.570033,1.97678,8.1896e-07,172883,29.7316,1494.53,1.13331
9.40754,0.00258149,0.575159,1.97678,8.33173e-07,174838,29.832,1494.53,1.13598
9.40754,0.00275543,0.580366,1.97679,8.46966e-07,176826,29.9335,1494.53,1.13866
9.40754,0.00293136,0.58565,1.9768,8.60393e-07,178848,30.0357,1494.53,1.14135
9.40754,0.0031092,0.59101,1.97681,8.73502e-07,180903,30.1388,1494.53,1.14405
9.40754,0.00328886,0.596443,1.97682,8.86338e-07,182990,30.2425,1494.53,1.14675
9.40754,0.00347028,0.601949,1.97683,8.98939e-07,185108,30.347,1494.53,1.14945
9.40754,0.00365339,0.607525,1.97683,9.11341e-07,187256,30.452,1494.53,1.15216
9.40754,0.00383814,0.613171,1.97684,9.23577e-07,189435,30.5577,1494.53,1.15487
9.40754,0.00402449,0.618885,1.97685,9.35675e-07,191643,30.6638,1494.53,1.15757
9.40754,0.00421238,0.624666,1.97686,9.47661e-07,193881,30.7705,1494.53,1.16028
9.40754,0.00440178,0.630514,1.97687,9.59558e-07,196148,30.8776,1494.53,1.16298
9.40754,0.00459266,0.636429,1.97688,9.71389e-07,198444,30.9851,1494.53,1.16568
9.40754,0.004785,0.642409,1.97689,9.83173e-07,200769,31.093,1494.53,1.16838
9.40754,0.00497876,0.648455,1.9769,9.94926e-07,203122,31.2013,1494.53,1.17107
9.40754,0.00517393,0.654565,1.97691,1.00667e-06,205504,31.31,1494.53,1.17375
9.40754,0.00537049,0.660741,1.97692,1.01841e-06,207915,31.419,1494.53,1.17644
9.40754,0.00556842,0.666982,1.97693,1.03016e-06,210354,31.5283,1494.53,1.17911
9.40754,0.00576771,0.673287,1.97694,1.04194e-06,212821,31.6379,1494.53,1.18178
9.40754,0.00596836,0.679657,1.97695,1.05375e-06,215317,31.7478,1494.53,1.18445
9.40754,0.00617034,0.686092,1.97696,1.06561e-06,217842,31.8579,1494.53,1.1871
9.40754,0.00637367,0.692592,1.97697,1.07753e-06,220396,31.9683,1494.53,1.18975
9.40754,0.00657833,0.699157,1.97698,1.08951e-06,222978,32.079,1494.53,1.1924
9.40754,0.00678432,0.705788,1.97699,1.10156e-06,225590,32.1899,1494.53,1.19504
9.40754,0.00699163,0.712484,1.977,1.11369e-06,228230,32.301,1494.53,1.19767
9.40754,0.00720027,0.719247,1.97701,1.12591e-06,230900,32.4124,1494.53,1.20029
9.40754,0.00741024,0.726076,1.97702,1.13822e-06,233600,32.5239,1494.53,1.2029
