0.1,3005.78570355295,1.11376191337703,1.15385047659849,311.404544652772,752.66318484567,0.106829304090908
1.1,3242.63536764928,1.12483545687007,1.15165894105948,303.256144164058,778.637930143331,1.11855751863206
2.1,3302.19143314996,1.12803549232974,1.15156293018102,301.22996856963,784.985654322109,2.11101943705146
3.1,3336.58607227224,1.12996161861737,1.15160831971152,300.055071433072,788.612297016976,3.09621956018287
4.1,3360.47946452031,1.13133109457686,1.15168491953986,299.234037623534,791.112429180828,4.0770400571832
5.1,3378.62399914236,1.13238658850914,1.15176792118947,298.606472096953,792.999251977172,5.05480559030859
6.1,3393.15515981369,1.13324029497476,1.15184967990509,298.10049428714,794.502246173669,6.03027030706144
7.1,3405.21325139666,1.13395349842571,1.15192768385149,297.67778378239,795.743486033785,7.00391667104108
8.1,3415.4772992754,1.13456335600927,1.15200117624126,297.315542840566,796.795436531236,7.97607744860078
9.1,3424.38351614328,1.13509399693097,1.15207005053379,296.999118568412,797.704517506953,8.94699499205277
10.1,3432.22828380724,1.13556200256385,1.15213448386382,296.718555041559,798.502193068775,9.91685270507883
11.1,3439.22191437447,1.13597953374391,1.15219481374103,296.466815926169,799.210754450093,10.8857924698236
12.1,3445.51879260898,1.13635532903053,1.15225133828596,296.238701536072,799.846518561033,11.8539287374235
13.1,3451.23549919928,1.13669608441135,1.15230435465747,296.03028810439,800.421785692675,12.8213546436954
14.1,3456.46215553624,1.13700714075319,1.15235418835627,295.838555237242,800.946056321222,13.78814664561
15.1,3461.2697573258,1.13729257626219,1.15240105479788,295.66110408821,801.426793636188,14.7543698356383
16.1,3465.71531597542,1.13755582389328,1.15244530137007,295.496017416631,801.869986186677,15.720078796539
17.1,3469.84507162287,1.13779963876279,1.15248705385098,295.341742636887,802.280486863809,16.6853205113918
18.1,3473.69714112975,1.13802622148287,1.15252647638229,295.196985424719,802.662284216655,17.6501363899138
19.1,3477.30343094627,1.13823759216161,1.15256386225264,295.060674525545,803.018717663515,18.6145613888262
