0.1,2962.01796892007,1.11716549574415,1.15205876898968,307.959794726686,760.071964936134,0.109620467503862
1.1,3181.68097300842,1.12939713358305,1.15169914246433,300.469901839871,781.188682381838,1.15055779587078
2.1,3235.07395476025,1.1329391255253,1.15218677644002,298.657112438913,785.904530521551,2.17337956779944
3.1,3265.42564147927,1.13506705720655,1.15259120770261,297.619564152919,788.497478004514,3.18958205293594
4.1,3286.26866405816,1.13657600920357,1.15292526049949,296.901320155978,790.237589922678,4.20186429912584
5.1,3301.95010070386,1.13773566219302,1.15320726856533,296.356434693029,791.523410796888,5.21145112358846
6.1,3314.40988138005,1.13867083959661,1.15344998903654,295.919865132246,792.52985850272,6.21903297767544
7.1,3324.67791122429,1.13944973799061,1.15366217663403,295.557099678562,793.348581097869,7.22504796754749
8.1,3333.36443876304,1.14011370899268,1.15385000051689,295.247688137874,794.033284156274,8.22979610234702
9.1,3340.85976294347,1.14068971836108,1.15401795038004,294.978545878696,794.617981575995,9.23349410339534
10.1,3347.42797913729,1.14119623617594,1.15416934349511,294.740804118613,795.12551186832,10.236305247766
11.1,3353.25578220626,1.14164667886084,1.15430679860613,294.528208415529,795.571871672829,11.2383553783984
12.1,3358.47984711294,1.14205089319716,1.15443241155646,294.336158638562,795.968713171325,12.2397448970025
13.1,3363.20293806441,1.14241637916578,1.1545477428268,294.161199418292,796.324728398863,13.2405551454518
14.1,3367.50425934433,1.14274898436844,1.15465407680967,294.000664263834,796.646581784832,14.2408531307461
15.1,3371.44610600183,1.14305340249756,1.15475254052766,293.852457167099,796.939482438895,15.240694551623
16.1,3375.07825009399,1.14333333444206,1.15484401646217,293.714893032397,797.207573012165,16.2401270184501
17.1,3378.44110039589,1.14359181473988,1.15492928708378,293.586600446791,797.454197921637,17.2391912858415
18.1,3381.56780204585,1.14383142858396,1.15500894721181,293.466467608002,797.682090863397,18.237921867044
19.1,3384.48596158331,1.14405427330416,1.15508357014993,293.353553992469,797.893515909985,19.236349378763
