3.74009457167794,0.649521431268671,0.03
3.90666180243778,0.764174864429507,0.06
4.09407257788577,0.884151079784823,0.09
4.3086904139255,1.00945021522016,0.12
4.44143693808593,1.1406917180365,0.15
4.60269193170526,1.27690037599189,0.18
4.79345364806258,1.41767002416159,0.21
5.00795139183939,1.56480781588141,0.24
5.16373194792688,1.71725909579351,0.27
5.33728285552139,1.87473190689428,0.3
5.51924553954306,2.03757164570032,0.33
5.70389794241914,2.20591257219623,0.36
5.88199403833754,2.37964878031194,0.39
6.06562535253557,2.55886102430455,0.42
6.2498147994999,2.74359166520751,0.45
6.43430993232544,2.93385289249059,0.48
6.61899602535111,3.12965211467248,0.51
6.80500822445943,3.33099335422954,0.54
7.00935573082291,3.53787770480515,0.57
7.22938227739577,3.75021940579123,0.6
7.37761736798931,3.97060845090454,0.63
7.55924778899889,4.19464916378887,0.66
7.74335609581589,4.42418524046566,0.69
7.92929654458304,4.65925888136008,0.72
8.11344696228915,4.8998968850055,0.75
8.30002114296053,5.14607758050879,0.78
8.50258439060865,5.39778230362926,0.81
8.72749509345628,5.65506031314935,0.840000000000001
8.12249959190022,5.88627352584163,0.870000000000001
7.87190942209587,6.07313814983765,0.900000000000001
7.7890050095077,6.23791973389552,0.930000000000001
7.73151015299171,6.35090097262774,0.960000000000001
7.53861319729196,6.48982066641936,0.990000000000001
7.28365781254005,6.62546206164965,1.02
6.33639474277961,6.63255692348405,1.05
5.99751426942764,6.51861306293849,1.08
4.42470302791323,6.34128267476908,1.11
3.27811861213378,5.92444051037471,1.14
2.53967064729411,3.53531879998667,1.17
2.11446797411601,2.93154681034293,1.2
1.60261160355313,2.27079833402896,1.23
1.02732362750704,1.46046552429516,1.26
0.607544951557099,0.00753464791369238,1.29
0.162756346772926,0.00144850209523136,1.32
0,8.04247719318987,1.35
