0.95125,0,3.2
0.563723,0.089285,3.2
0.904693,0.293952,3.2
0.508542,0.259115,3.2
0.769577,0.559131,3.2
0.403581,0.403581,3.2
0.559131,0.769577,3.2
0.259115,0.508542,3.2
0.293952,0.904693,3.2
0.0892849,0.563723,3.2
-4.15805e-08,0.95125,3.2
-0.089285,0.563723,3.2
-0.293952,0.904692,3.2
-0.259115,0.508542,3.2
-0.559131,0.769577,3.2
-0.403581,0.403581,3.2
-0.769578,0.559131,3.2
-0.508542,0.259115,3.2
-0.904693,0.293952,3.2
-0.563723,0.0892848,3.2
-0.95125,-8.31609e-08,3.2
-0.563723,-0.0892851,3.2
-0.904693,-0.293952,3.2
-0.508542,-0.259115,3.2
-0.769577,-0.559131,3.2
-0.403581,-0.403581,3.2
-0.559131,-0.769578,3.2
-0.259115,-0.508542,3.2
-0.293953,-0.904692,3.2
-0.089285,-0.563723,3.2
1.13435e-08,-0.95125,3.2
0.089285,-0.563723,3.2
0.293953,-0.904692,3.2
0.259115,-0.508542,3.2
0.559131,-0.769577,3.2
0.403581,-0.403581,3.2
0.769578,-0.55913,3.2
0.508542,-0.259115,3.2
0.904693,-0.293952,3.2
0.563723,-0.0892849,3.2
0.95125,0,3.2
