4.4778606890654,1.12650367084851,0.03
4.65865436792988,1.26342997773805,0.06
4.88844410149678,1.40649415445883,0.09
5.14646774777014,1.5561400679664,0.12
5.27107081592241,1.71311934362214,0.15
5.44439068908306,1.87372821884696,0.18
5.65078301768932,2.04013545623711,0.21
5.88479681872137,2.21302450517183,0.24
6.01213772672753,2.39139048365863,0.27
6.18044937230275,2.57422360954028,0.3
6.3583070387336,2.76223580571181,0.33
6.54146502072821,2.95552126161812,0.36
6.71287666301967,3.15449385181272,0.39
6.89499324180946,3.35858542044957,0.42
7.09193105527607,3.56835728042255,0.45
7.29881086685992,3.78403007587607,0.48
7.4462057826331,4.00517255732704,0.51
7.62442672750445,4.23120347010867,0.54
7.81948361789114,4.46251673943016,0.57
8.02966634871107,4.69902929328773,0.6
8.18227194623875,4.94356817893435,0.63
8.36190584690555,5.19171839356017,0.66
8.54469826800368,5.44531067752139,0.69
8.52053967553,5.70315334676102,0.72
8.2311863270838,5.93793431148409,0.75
7.90862968297,6.16251959758303,0.78
7.19856284516219,6.31063499332356,0.81
7.03250801993077,6.47384126329966,0.840000000000001
6.74409631689617,6.59534682411345,0.870000000000001
6.51114718053542,6.68974029703125,0.900000000000001
6.31861944108262,6.76236553076659,0.930000000000001
6.15408571590692,6.79554909717193,0.960000000000001
5.79136341369603,6.79569620031411,0.990000000000001
5.43662468037143,6.6893469781277,1.02
5.1840895741495,4.21916157265835,1.05
0.348123202726748,0.367096495649729,1.08
0,8.04247719318987,1.11
