9.230886463524,2.3926727211641,0.03
9.22717307608692,2.66954357393131,0.06
9.22346357760608,2.94630311431985,0.09
9.21975171654901,3.22295135313504,0.12
9.21590789057857,3.49948446508228,0.15
9.21213108999399,3.77590500467776,0.18
9.20835626928446,4.05221231119216,0.21
9.20458087612125,4.32840635752266,0.24
9.20077863816864,4.60448630190137,0.27
9.19697928275433,4.88045267611426,0.3
9.19318946297006,5.15630514773342,0.33
9.19359524025105,5.43205887406986,0.36
9.24281240959855,5.70848036538772,0.39
9.33154788469526,5.9870209984363,0.42
9.44573883489292,6.26863023000527,0.45
9.57661475485962,6.55392916526388,0.48
9.71945101255532,6.84334437443793,0.51
9.87109044872649,7.13718318302487,0.54
10.0292886459945,7.43567288740023,0.57
9.83427452805453,7.73898486399091,0.6
4.33938887489319,7.85415526128555,0.63
1.73024696638122,7.79916751911037,0.66
0,8.04247719318987,0.69
