9.61594377818329,2.08854921190261,0.03
9.61273148788375,2.37697933048718,0.06
9.60951836235538,2.66531306772444,0.09
9.60631616837624,2.95355057632189,0.12
9.60299899434098,3.241688709149,0.15
9.59973110239247,3.52972962964166,0.18
9.59646316620488,3.81767254316468,0.21
9.59319662135473,4.10551743773883,0.24
9.58990286817727,4.39326352012948,0.27
9.58663180093573,4.68091153925756,0.3
9.583356046632,4.96846138458796,0.33
9.58007592069922,5.255912859042,0.36
9.5767914840935,5.54326576640516,0.39
9.5839932890182,5.83057902082473,0.42
9.64003596057136,6.11883134513474,0.45
9.73051660855872,6.40932216201003,0.48
9.84390173595085,6.70289126112656,0.51
9.97304643212129,7.00010984144124,0.54
10.1135191370446,7.30138017242233,0.57
9.96972852504241,7.60699751468512,0.6
5.3639633179142,7.75871822918293,0.63
3.28658316637864,7.77159769609696,0.66
1.51901910866117,7.6876367047968,0.69
0,8.04247719318987,0.72
