9.40756,0.0001,0.501947,1.97665,3.26619e-07,148148,19.4719,1512.44,1.09739
9.40756,0.000215778,0.504204,1.97665,3.78727e-07,148891,19.4893,1512.44,1.09862
9.40756,0.000345849,0.506741,1.97665,4.26227e-07,149753,19.5093,1512.44,1.10004
9.40756,0.000488887,0.509535,1.97666,4.69638e-07,150723,19.5317,1512.44,1.10162
9.40756,0.000643709,0.512563,1.97666,5.09418e-07,151792,19.5562,1512.44,1.10335
9.40756,0.000809259,0.515805,1.97667,5.45976e-07,152952,19.5825,1512.44,1.10521
9.40756,0.000984594,0.519243,1.97667,5.7967e-07,154194,19.6104,1512.44,1.10718
9.40756,0.00116887,0.522862,1.97668,6.10822e-07,155513,19.6398,1512.44,1.10925
9.40756,0.00136135,0.526648,1.97668,6.39715e-07,156902,19.6705,1512.44,1.11142
9.40756,0.00156135,0.530589,1.97669,6.66602e-07,158357,19.7023,1512.44,1.11366
9.40756,0.00176828,0.534672,1.9767,6.91709e-07,159872,19.735,1512.44,1.11597
9.40756,0.00198161,0.53889,1.9767,7.15236e-07,161445,19.7686,1512.44,1.11834
9.40756,0.00220086,0.543232,1.97671,7.37364e-07,163070,19.8029,1512.44,1.12075
9.40756,0.00242563,0.54769,1.97672,7.5825e-07,164745,19.8378,1512.44,1.12322
9.40756,0.00265552,0.552259,1.97673,7.7804e-07,166468,19.8733,1512.44,1.12572
9.40756,0.00289022,0.556932,1.97673,7.96861e-07,168234,19.9093,1512.44,1.12826
9.40756,0.00312941,0.561703,1.97674,8.14826e-07,170043,19.9456,1512.44,1.13082
9.40756,0.00337286,0.566567,1.97675,8.3204e-07,171892,19.9822,1512.44,1.13341
9.40756,0.0036203,0.571521,1.97676,8.48592e-07,173779,20.0191,1512.44,1.13601
9.40756,0.00387156,0.57656,1.97676,8.64567e-07,175704,20.0563,1512.44,1.13864
9.40756,0.00412643,0.581681,1.97677,8.80037e-07,177663,20.0935,1512.44,1.14127
9.40756,0.00438477,0.586882,1.97678,8.9507e-07,179657,20.1309,1512.44,1.14392
9.40756,0.00464643,0.592159,1.97679,9.09724e-07,181684,20.1684,1512.44,1.14658
9.40756,0.00491128,0.597511,1.9768,9.24053e-07,183744,20.206,1512.44,1.14924
9.40756,0.00517921,0.602935,1.97681,9.38105e-07,185835,20.2436,1512.44,1.15191
9.40756,0.00545014,0.60843,1.97682,9.51923e-07,187957,20.2811,1512.44,1.15458
9.40756,0.00572398,0.613994,1.97683,9.65548e-07,190109,20.3187,1512.44,1.15725
9.40756,0.00600065,0.619625,1.97683,9.79013e-07,192290,20.3561,1512.44,1.15992
9.40756,0.00628009,0.625324,1.97684,9.9235e-07,194501,20.3936,1512.44,1.1626
