9.40503157947061,2.21173667933845,0.025
9.40250109053703,2.44683081218804,0.05
9.39997297753284,2.68186173413112,0.075
9.39744342001104,2.91682944220422,0.1
9.39481869790186,3.15173154008017,0.125
9.3922406362344,3.3865697565616,0.15
9.38966345550884,3.62134353439738,0.175
9.3870870749242,3.85605291050318,0.2
9.38448636942209,4.09069727927443,0.225
9.38189664637115,4.32527702109532,0.25
9.3793075193695,4.55979203993174,0.275
9.37671881787391,4.79424232016249,0.3
9.37412524381357,5.02862776613725,0.325
9.37153272185001,5.26294846398638,0.35
9.36893964359849,5.49720431766478,0.375
9.3902720859287,5.73160627405216,0.4
9.44635193074139,5.96700643354082,0.425
9.52483105896613,6.20410611196332,0.45
9.61953365885878,6.44338377451469,0.475
9.72590561725537,6.68518218874367,0.5
9.841086679931,6.92975507941693,0.525
9.96304555859886,7.17729574745247,0.55
10.0904142284327,7.42795448885238,0.575
9.8940210588594,7.68184885055674,0.6
5.34210061657756,7.80378268969168,0.625
3.25753248331184,7.81846486223983,0.65
1.44691150848445,7.73999733227955,0.675
0,8.04247719318987,0.7
