-0.511, 0.1446, 3.2
-0.5302, 0.029, 3.2
-0.526, -0.075, 3.2
-0.4799, -0.2273, 3.2
-0.3986, -0.3509, 3.2
-0.2379, -0.4747, 3.2
-0.053, -0.5284, 3.2
0.1639, -0.5051, 3.2
0.3643, -0.3864, 3.2
0.4683, -0.2503, 3.2
0.5238, 0.087, 3.2
0.5106, 0.1586, 3.2
0.5728, 0.2662, 3.2
0.6141, 0.4586, 3.2
0.5993, 0.59988, 3.2
0.59356, 0.6370, 3.2
0.5498, 0.6326, 3.2
0.4328, 0.5916, 3.2
0.3222, 0.5256, 3.2
0.2526, 0.4425, 3.2
0.2434, 0.4079, 3.2
0.1385, 0.4296, 3.2
0.006, 0.42669, 3.2
-0.13399, 0.41657, 3.2
-0.17729, 0.40051, 3.2
-0.21261, 0.477178, 3.2
-0.26801, 0.55709, 3.2
-0.36427, 0.62880, 3.2
-0.4461, 0.6694, 3.2
-0.48428, 0.66912, 3.2
-0.5281, 0.62445, 3.2
-0.5368, 0.52281, 3.2
-0.536865142583,0.4346164635156, 3.2
-0.5308521999487,0.350435266635, 3.2
-0.5128133720457,0.2762756408115, 3.2
-0.4882, 0.20903, 3.2

