0.95125,0,3.2
0.593266,0.174199,3.2
0.800242,0.514285,3.2
0.404909,0.467289,3.2
0.395164,0.865287,3.2
0.0879951,0.612019,3.2
-0.135377,0.941568,3.2
-0.256856,0.562437,3.2
-0.622936,0.718907,3.2
-0.520158,0.334285,3.2
-0.912718,0.267998,3.2
-0.618312,9.33626e-08,3.2
-0.912718,-0.267998,3.2
-0.520158,-0.334285,3.2
-0.622936,-0.718907,3.2
-0.256856,-0.562437,3.2
-0.135377,-0.941568,3.2
0.0879949,-0.612019,3.2
0.395163,-0.865288,3.2
0.404908,-0.46729,3.2
0.800242,-0.514285,3.2
0.593266,-0.174199,3.2
0.95125,0,3.2
