14.8431557862056,2.1599016630038,0.03
13.7791492192967,2.58923617614045,0.06
12.4183640253842,2.98219511595716,0.09
11.0578110164473,3.33433764558121,0.12
9.69724336545651,3.64566345305192,0.15
8.33680976307604,3.91617254404215,0.18
7.85299548595157,4.15649391676425,0.21
7.82718515534224,4.3912652086788,0.24
7.90925063007445,4.62715418202545,0.27
8.03535142505022,4.86624877828372,0.3
8.1836295910165,5.1094929350885,0.33
8.3445385261064,5.35739190850226,0.36
8.51319498045783,5.61024296162866,0.39
8.68697258169722,5.86823477803252,0.42
8.86405922759685,6.13149317327847,0.45
9.04372413093811,6.40010548849197,0.48
9.22513243484556,6.67413472157197,0.51
9.40786572286622,6.95362725046051,0.54
9.59160445263169,7.23861800274312,0.57
9.77620108834124,7.52913360170976,0.6
9.96135126044462,7.8251947422103,0.63
0.901239408108704,7.93966569580694,0.66
0,8.04247719318987,0.69
